model,data_augmentations,instance_id,train_trial_index,score,score_name,unique_id_inc_seed,split,sub_split
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1005,0,0.715410743213561,NDCG@10,"msmarco:track=trec,valid_topk=30_id1005_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1006,0,0.9008636626471189,NDCG@10,"msmarco:track=trec,valid_topk=30_id1006_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1007,0,0.5871827989149186,NDCG@10,"msmarco:track=trec,valid_topk=30_id1007_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1008,0,0.6267471741765227,NDCG@10,"msmarco:track=trec,valid_topk=30_id1008_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1009,0,0.6795068015003731,NDCG@10,"msmarco:track=trec,valid_topk=30_id1009_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1010,0,0.8435151765846569,NDCG@10,"msmarco:track=trec,valid_topk=30_id1010_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1011,0,0.801154093807559,NDCG@10,"msmarco:track=trec,valid_topk=30_id1011_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1012,0,0.7799082337019198,NDCG@10,"msmarco:track=trec,valid_topk=30_id1012_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1013,0,0.5410535517284624,NDCG@10,"msmarco:track=trec,valid_topk=30_id1013_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1014,0,0.07201840366892621,NDCG@10,"msmarco:track=trec,valid_topk=30_id1014_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1015,0,0.5761660307372375,NDCG@10,"msmarco:track=trec,valid_topk=30_id1015_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1016,0,0.898758383963747,NDCG@10,"msmarco:track=trec,valid_topk=30_id1016_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1017,0,0.7289512555134451,NDCG@10,"msmarco:track=trec,valid_topk=30_id1017_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1018,0,0.914856882358379,NDCG@10,"msmarco:track=trec,valid_topk=30_id1018_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1019,0,0.8383565382050919,NDCG@10,"msmarco:track=trec,valid_topk=30_id1019_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1020,0,0.6000534443269084,NDCG@10,"msmarco:track=trec,valid_topk=30_id1020_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1021,0,0.7458082775196025,NDCG@10,"msmarco:track=trec,valid_topk=30_id1021_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1022,0,0.6964217015611156,NDCG@10,"msmarco:track=trec,valid_topk=30_id1022_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1023,0,0.9633180389503199,NDCG@10,"msmarco:track=trec,valid_topk=30_id1023_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1024,0,0.7456138529423558,NDCG@10,"msmarco:track=trec,valid_topk=30_id1024_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1025,0,0.4207264161469908,NDCG@10,"msmarco:track=trec,valid_topk=30_id1025_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1026,0,0.4426366897701623,NDCG@10,"msmarco:track=trec,valid_topk=30_id1026_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1027,0,0.7085331502624246,NDCG@10,"msmarco:track=trec,valid_topk=30_id1027_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1028,0,0.7444284932906615,NDCG@10,"msmarco:track=trec,valid_topk=30_id1028_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1029,0,0.7016258144354991,NDCG@10,"msmarco:track=trec,valid_topk=30_id1029_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1030,0,0.36607385936367576,NDCG@10,"msmarco:track=trec,valid_topk=30_id1030_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1031,0,0.864961330113616,NDCG@10,"msmarco:track=trec,valid_topk=30_id1031_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1032,0,0.5032065376842458,NDCG@10,"msmarco:track=trec,valid_topk=30_id1032_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1033,0,0.6162278812745694,NDCG@10,"msmarco:track=trec,valid_topk=30_id1033_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1034,0,0.1287675706806226,NDCG@10,"msmarco:track=trec,valid_topk=30_id1034_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1035,0,0.8949853771529934,NDCG@10,"msmarco:track=trec,valid_topk=30_id1035_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1036,0,0.7618404956496646,NDCG@10,"msmarco:track=trec,valid_topk=30_id1036_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1037,0,1.0,NDCG@10,"msmarco:track=trec,valid_topk=30_id1037_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1038,0,0.3120242721780675,NDCG@10,"msmarco:track=trec,valid_topk=30_id1038_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1039,0,0.9575861412006988,NDCG@10,"msmarco:track=trec,valid_topk=30_id1039_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1040,0,0.9316277775573522,NDCG@10,"msmarco:track=trec,valid_topk=30_id1040_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1041,0,0.46907370736581616,NDCG@10,"msmarco:track=trec,valid_topk=30_id1041_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1042,0,0.2871983790913857,NDCG@10,"msmarco:track=trec,valid_topk=30_id1042_0",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1000,1,0.18203200435305023,NDCG@10,"msmarco:track=trec,valid_topk=30_id1000_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1001,1,0.39444597775498874,NDCG@10,"msmarco:track=trec,valid_topk=30_id1001_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1002,1,0.775057549062313,NDCG@10,"msmarco:track=trec,valid_topk=30_id1002_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1003,1,0.7564477297898766,NDCG@10,"msmarco:track=trec,valid_topk=30_id1003_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1004,1,0.7073754678153803,NDCG@10,"msmarco:track=trec,valid_topk=30_id1004_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1005,1,0.810044521833171,NDCG@10,"msmarco:track=trec,valid_topk=30_id1005_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1006,1,0.9339091084314125,NDCG@10,"msmarco:track=trec,valid_topk=30_id1006_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1007,1,0.6435974657949578,NDCG@10,"msmarco:track=trec,valid_topk=30_id1007_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1008,1,0.6677973689648625,NDCG@10,"msmarco:track=trec,valid_topk=30_id1008_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1009,1,0.7644789278173174,NDCG@10,"msmarco:track=trec,valid_topk=30_id1009_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1010,1,0.9507235030281824,NDCG@10,"msmarco:track=trec,valid_topk=30_id1010_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1011,1,0.44664077309872413,NDCG@10,"msmarco:track=trec,valid_topk=30_id1011_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1012,1,0.5175675178223818,NDCG@10,"msmarco:track=trec,valid_topk=30_id1012_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1013,1,0.45511547300225696,NDCG@10,"msmarco:track=trec,valid_topk=30_id1013_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1014,1,0.42525842602263314,NDCG@10,"msmarco:track=trec,valid_topk=30_id1014_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1015,1,0.6215212621409215,NDCG@10,"msmarco:track=trec,valid_topk=30_id1015_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1016,1,0.8263333286520083,NDCG@10,"msmarco:track=trec,valid_topk=30_id1016_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1017,1,0.7569535994290787,NDCG@10,"msmarco:track=trec,valid_topk=30_id1017_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1018,1,0.533376583199821,NDCG@10,"msmarco:track=trec,valid_topk=30_id1018_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1019,1,0.6202012265832486,NDCG@10,"msmarco:track=trec,valid_topk=30_id1019_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1020,1,0.5199765360412935,NDCG@10,"msmarco:track=trec,valid_topk=30_id1020_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1021,1,0.6780346218099805,NDCG@10,"msmarco:track=trec,valid_topk=30_id1021_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1022,1,0.5561700183794441,NDCG@10,"msmarco:track=trec,valid_topk=30_id1022_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1023,1,0.7491347753688576,NDCG@10,"msmarco:track=trec,valid_topk=30_id1023_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1024,1,0.9198079338733893,NDCG@10,"msmarco:track=trec,valid_topk=30_id1024_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1025,1,0.15181862521992245,NDCG@10,"msmarco:track=trec,valid_topk=30_id1025_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1026,1,0.7333179755181415,NDCG@10,"msmarco:track=trec,valid_topk=30_id1026_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1027,1,0.5627638639728871,NDCG@10,"msmarco:track=trec,valid_topk=30_id1027_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1028,1,0.7355549188020856,NDCG@10,"msmarco:track=trec,valid_topk=30_id1028_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1029,1,0.5252180995656273,NDCG@10,"msmarco:track=trec,valid_topk=30_id1029_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1030,1,0.6259836995160071,NDCG@10,"msmarco:track=trec,valid_topk=30_id1030_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1031,1,0.7566104894229936,NDCG@10,"msmarco:track=trec,valid_topk=30_id1031_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1032,1,0.40504030957901593,NDCG@10,"msmarco:track=trec,valid_topk=30_id1032_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1033,1,0.3819905382089374,NDCG@10,"msmarco:track=trec,valid_topk=30_id1033_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1034,1,0.2367476848618787,NDCG@10,"msmarco:track=trec,valid_topk=30_id1034_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1035,1,0.6900847436741163,NDCG@10,"msmarco:track=trec,valid_topk=30_id1035_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1036,1,0.9099877598553198,NDCG@10,"msmarco:track=trec,valid_topk=30_id1036_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1037,1,1.0,NDCG@10,"msmarco:track=trec,valid_topk=30_id1037_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1038,1,0.4852097710087476,NDCG@10,"msmarco:track=trec,valid_topk=30_id1038_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1039,1,0.8645073774981995,NDCG@10,"msmarco:track=trec,valid_topk=30_id1039_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1040,1,0.9034923372550474,NDCG@10,"msmarco:track=trec,valid_topk=30_id1040_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1041,1,0.3529749551182211,NDCG@10,"msmarco:track=trec,valid_topk=30_id1041_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1042,1,0.3221424490838868,NDCG@10,"msmarco:track=trec,valid_topk=30_id1042_1",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1000,2,0.4265766527188852,NDCG@10,"msmarco:track=trec,valid_topk=30_id1000_2",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1001,2,0.22750631214804673,NDCG@10,"msmarco:track=trec,valid_topk=30_id1001_2",valid,
anthropic_stanford-online-all-v4-s3,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=anthropic_stanford-online-all-v4-s3,data_augmentation=canonical",id1002,2,0.7697840389130527,NDCG@10,"msmarco:track=trec,valid_topk=30_id1002_2",valid,
